,hedgeRatio
1247,0.6303515025881552
1248,0.6504604173355801
1249,0.6266461787240587
1250,0.5689151570725244
1251,0.5162497654225717
1252,0.45594500899915147
1253,0.38503445027481575
1254,0.27962933056983275
1255,0.227740901758807
1256,0.22982431809657555
1257,0.23743053743532982
1258,0.24145182269398902
1259,0.22561603608812675
1260,0.21910646090771024
1261,0.19162057523328713
1262,0.18098903843588232
1263,0.19297806969507292
1264,0.1903777316193782
1265,0.17813681999496112
1266,0.24056602512735026
1267,0.2918223193844369
1268,0.31621566137505397
1269,0.33761885547266957
1270,0.38857485147423176
1271,0.5062755826797911
1272,0.6435513954700127
1273,0.7762424241275312
1274,0.8508454175721454
1275,0.9009043960049894
1276,0.9471458133971282
1277,0.9563521442660203
1278,0.9487152096096452
1279,0.9517858097788121
1280,0.874476750287613
1281,0.7941068139748495
1282,0.6342232389440596
1283,0.4334526123627711
1284,0.22247710280043975
1285,0.1750244479039793
1286,0.1902179858755062
1287,0.13374238351639178
1288,0.11476150928206152
1289,0.12272111327524726
1290,0.14067592061678624
1291,0.13724676399851887
1292,0.16652229116903072
1293,0.1477099508815627
1294,0.10929963341732218
1295,0.17705272051989596
1296,0.15697555083715997
1297,0.12409069036584697
1298,-0.13388815260805131
1299,-0.2628003324944075
1300,0.062452449774355046
1301,0.4676935529223556
1302,0.5475639063502058
1303,0.5292425831567016
1304,0.4972762591442006
1305,0.43568078349881034
1306,0.34581962294601
1307,0.31511031538548195
1308,0.2881241085763122
1309,0.2529448787479396
1310,0.16812602308232272
1311,0.12268252392618706
1312,0.14202017759362207
1313,0.16271708581211897
1314,0.14315381123753923
1315,0.14709468217461108
1316,0.12775362232622456
1317,0.1345555073999094
1318,0.14082450770428068
1319,0.15102991199813687
1320,0.15121177207674918
1321,0.1348310861285995
1322,0.11175785637590252
1323,0.08660052493667081
1324,0.07332855381872605
1325,0.04836270946981358
1326,0.008599966363931344
1327,-0.04884196617297221
1328,-0.11674349931411143
1329,-0.21069430645059128
1330,-0.3380183974238662
1331,-0.4978403077357143
1332,-0.5317654341025104
1333,-0.43872369788135757
1334,-0.41980402667098815
1335,-0.40926151444867287
1336,-0.37724880980977105
1337,-0.3467627903485493
1338,-0.3152200397810674
1339,-0.301433832237862
1340,-0.27133313672608494
1341,-0.22187881184329683
1342,-0.19608273820169586
1343,-0.1817983767643767
1344,-0.16189716714818303
1345,-0.13431866422882877
1346,-0.09914649656221286
1347,-0.053588207077780226
1348,-0.006768280679949612
1349,0.015817688906452076
1350,0.05230073386820777
1351,0.024200452331569977
1352,-0.007662491339488042
1353,-0.0032316847264723947
1354,-0.006105425543637466
1355,-0.020378647024244856
1356,-0.006453034722994744
1357,-0.007022118255690657
1358,-0.016709864956965248
1359,-0.02263156047990833
1360,0.004987669020749763
1361,0.054006003048584716
1362,0.06940987556708933
1363,0.13081097103122374
1364,0.1451558592452784
1365,0.1378558791305693
1366,0.12844125568285847
1367,0.12684280774873002
1368,0.11975663748111742
1369,0.12626549792571495
1370,0.14503840441550153
1371,0.1625503580462464
1372,0.16056296788516988
1373,0.1598218585581037
1374,0.16278651899845897
1375,0.15689142814608203
1376,0.14691286821134497
1377,0.14143142418956245
1378,0.12615462355125828
1379,0.11674039041812989
1380,0.11654818772314002
1381,0.1258571671428399
1382,0.16794630390131715
1383,0.337652200357752
1384,0.32006707088817166
1385,0.3416003540894508
1386,0.4084568088103424
1387,0.4055561479011658
1388,0.4156555109263991
1389,0.38670809701790176
1390,0.37454576920623595
1391,0.32856581464307055
1392,0.2948489147019018
1393,0.27473849228238123
1394,0.2633093342686834
1395,0.2543724202502631
1396,0.2561170453128341
1397,0.25231565864098116
1398,0.24994505438743886
1399,0.2567019381901616
1400,0.2534420417444778
1401,0.26159340134171316
1402,0.26379731875755397
1403,0.24251666293559992
1404,0.20795236296999065
1405,0.15286832230935943
1406,0.10154402014291009
1407,0.06530490057753013
1408,0.05475222823554304
1409,0.04690049304679178
1410,0.021676853094220405
1411,0.005929774673404609
1412,0.0022455555167653074
1413,0.017243618279508155
1414,0.017374600632138026
1415,0.04291742427176359
1416,0.06715237203070501
1417,0.09741169635447022
1418,0.10526915089951672
1419,0.1206519136658244
1420,0.09647106841759978
1421,0.11731422361089017
1422,0.12366425564607653
1423,0.1333901655666807
1424,0.14370668572558998
1425,0.1377314695866403
1426,0.12999369426060525
1427,0.12197082429048578
1428,0.11378224010658755
1429,0.10266120746464935
1430,0.0882118541324246
1431,0.07585515045039415
1432,0.07263431212587079
1433,0.06295215632184181
1434,0.05416682251512839
1435,0.048001117059015996
1436,0.04540057744867454
1437,0.07652725857309406
1438,0.12807945302688495
1439,0.19141476904201227
1440,0.15824443056169457
1441,0.11963600793080786
1442,0.07087476860215247
1443,0.05361714228422443
1444,0.02510602805114104
1445,9.421099923656584e-05
1446,-0.00823704566670358
1447,-0.02074864614303351
1448,-0.027089357098248
1449,-0.026604193019068134
1450,-0.04099865314469753
1451,-0.06610794087231397
1452,-0.10307539240091046
1453,-0.10384674509435854
1454,-0.10321030388087138
1455,-0.10323926851413034
1456,-0.10379753375730161
1457,-0.09701740726490016
1458,-0.0816209260768801
1459,-0.06965342538774166
1460,-0.07764120444670652
1461,-0.0881136379880445
1462,-0.07938411349334729
1463,-0.05770395928209382
1464,-0.0366674198378405
1465,-0.08043446688634504
1466,0.020018818604967237
1467,0.18688392426020073
1468,0.3292480400994009
1469,0.4344536905455243
1470,0.4718168417277866
1471,0.45911424515861654
1472,0.28254999656405744
1473,0.22402086194961157
1474,0.23199767706364582
1475,0.16978301699339227
1476,0.10559383602003436
1477,0.09310205029851204
1478,0.08296246646943928
1479,0.07480274423244282
1480,0.058901583086253595
1481,0.04313302851073786
1482,0.038359194595727786
1483,0.04660429947665534
1484,0.04442986456700737
1485,0.03913328239337943
1486,0.049123113177358846
1487,0.06255421018096285
1488,0.06932512182925166
1489,0.049732253841284546
1490,0.04889921143012543
1491,0.09275160911147395
1492,0.09747320244059665
1493,0.08731387911370803
1494,0.0993037109353736
1495,0.08782174250814023
1496,0.10842010289866266
1497,0.15994561425941356
1498,0.1814744188061468
1499,0.2097419614769933
